MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
370001000,2026-09-07 20:20:00,16.099858,73.486476,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 20:25:00,16.073645,73.496263,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 20:30:00,16.047519,73.506251,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 20:35:00,16.021276,73.516206,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 20:40:00,15.994952,73.526059,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 20:45:00,15.968757,73.535915,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 20:50:00,15.942525,73.545908,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 20:55:00,15.91641,73.555703,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 21:00:00,15.890162,73.565721,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 21:05:00,15.863836,73.575502,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 21:10:00,15.837535,73.585402,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 21:15:00,15.811403,73.595456,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 21:20:00,15.785211,73.605257,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 21:25:00,15.758963,73.615231,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 21:30:00,15.732751,73.625061,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 21:35:00,15.706571,73.634924,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 21:40:00,15.680307,73.644893,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 21:45:00,15.654007,73.654775,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 21:50:00,15.627878,73.66466,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 21:55:00,15.601605,73.674536,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 22:00:00,15.575374,73.684435,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 22:05:00,15.549065,73.694297,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 22:10:00,15.522969,73.704216,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 22:15:00,15.496701,73.71422,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 22:20:00,15.47052,73.724011,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 22:25:00,15.444297,73.733914,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 22:30:00,15.418048,73.743857,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 22:35:00,15.39182,73.753823,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 22:40:00,15.365479,73.763651,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 22:45:00,15.33925,73.773514,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 22:50:00,15.313156,73.783427,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 22:55:00,15.286819,73.79334,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 23:00:00,15.260637,73.803419,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 23:05:00,15.234458,73.813303,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 23:10:00,15.208162,73.823141,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 23:15:00,15.181886,73.832953,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 23:20:00,15.155719,73.842832,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 23:25:00,15.129375,73.852776,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 23:30:00,15.103227,73.862676,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 23:35:00,15.076981,73.872726,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 23:40:00,15.050804,73.882631,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 23:45:00,15.024464,73.89249,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 23:50:00,14.998251,73.90234,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-07 23:55:00,14.972046,73.912221,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 00:00:00,14.945931,73.922073,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 00:05:00,14.919606,73.93213,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 00:10:00,14.893366,73.941879,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 00:15:00,14.867269,73.951816,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 00:20:00,14.840995,73.961818,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 00:25:00,14.81474,73.971686,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 00:30:00,14.788496,73.981655,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 00:35:00,14.76227,73.991554,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 00:40:00,14.73599,74.001294,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 00:45:00,14.709865,74.011369,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 00:50:00,14.683576,74.021167,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 00:55:00,14.657377,74.031006,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 01:00:00,14.631216,74.040894,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 01:05:00,14.604961,74.05082,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 01:10:00,14.578766,74.060726,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 01:15:00,14.552363,74.070633,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 01:20:00,14.526219,74.080526,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 01:25:00,14.499932,74.090505,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 01:30:00,14.473838,74.100456,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 01:35:00,14.447548,74.11031,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 01:40:00,14.421398,74.12025,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 01:45:00,14.395089,74.130057,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 01:50:00,14.368806,74.140091,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 01:55:00,14.342522,74.150011,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 02:00:00,14.316417,74.159782,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 02:05:00,14.290182,74.169705,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 02:10:00,14.26392,74.17961,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 02:15:00,14.23766,74.189461,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 02:20:00,14.211476,74.199521,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 02:25:00,14.185233,74.20932,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 02:30:00,14.158933,74.219217,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 02:35:00,14.132874,74.229079,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 02:40:00,14.106547,74.238988,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 02:45:00,14.080302,74.248997,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 02:50:00,14.054027,74.258792,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 02:55:00,14.02784,74.268804,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 03:00:00,14.001625,74.278726,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 03:05:00,13.975354,74.288544,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 03:10:00,13.949273,74.298483,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 03:15:00,13.922911,74.308387,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 03:20:00,13.896693,74.318175,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
370001000,2026-09-08 03:25:00,13.87041,74.328118,20.1,160.0,160.0,MSC KALINA,IMO9399002,3EKL,70,0,366,51,15.0,70,A
219018000,2026-09-07 17:30:00,21.227644,87.364454,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 17:35:00,21.206592,87.351552,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 17:40:00,21.185457,87.338554,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 17:45:00,21.164513,87.325645,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 17:50:00,21.143324,87.312762,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 17:55:00,21.122335,87.299812,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 18:00:00,21.101204,87.286866,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 18:05:00,21.08029,87.273937,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 18:10:00,21.059262,87.261046,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 18:15:00,21.038073,87.248202,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 18:20:00,21.017078,87.235254,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 18:25:00,20.995976,87.222241,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 18:30:00,20.975039,87.209257,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 18:35:00,20.954077,87.196345,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 18:40:00,20.932952,87.183404,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 18:45:00,20.911928,87.170588,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 18:50:00,20.890848,87.157573,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 18:55:00,20.869795,87.14481,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 19:00:00,20.848671,87.131824,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 19:05:00,20.827741,87.118881,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 19:10:00,20.806608,87.105866,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 19:15:00,20.785536,87.093102,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 19:20:00,20.764616,87.080016,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 19:25:00,20.743431,87.067065,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 19:30:00,20.722433,87.054165,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 19:35:00,20.701343,87.041206,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 19:40:00,20.680365,87.028404,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 19:45:00,20.65935,87.015456,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 19:50:00,20.638306,87.002473,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 19:55:00,20.617199,86.989492,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 20:00:00,20.596207,86.976673,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 20:05:00,20.575114,86.963818,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 20:10:00,20.554154,86.950833,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 20:15:00,20.533031,86.937911,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 20:20:00,20.512078,86.925044,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 20:25:00,20.490973,86.912082,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 20:30:00,20.469957,86.8991,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 20:35:00,20.448816,86.886078,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 20:40:00,20.427835,86.873164,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 20:45:00,20.406783,86.860398,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 20:50:00,20.385691,86.847366,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 20:55:00,20.364641,86.834417,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 21:00:00,20.343648,86.821615,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 21:05:00,20.322564,86.808617,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 21:10:00,20.301641,86.795774,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 21:15:00,20.280474,86.782846,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 21:20:00,20.259482,86.769724,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 21:25:00,20.238451,86.756891,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 21:30:00,20.217372,86.743889,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 21:35:00,20.196443,86.731002,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 21:40:00,20.175271,86.718129,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 21:45:00,20.154217,86.705195,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 21:50:00,20.133283,86.692228,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 21:55:00,20.112235,86.679341,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 22:00:00,20.091039,86.666393,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 22:05:00,20.070129,86.653389,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 22:10:00,20.049119,86.640565,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 22:15:00,20.028018,86.627605,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 22:20:00,20.006941,86.614764,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 22:25:00,19.985952,86.601715,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 22:30:00,19.964808,86.588843,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 22:35:00,19.943731,86.575893,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 22:40:00,19.922785,86.562938,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 22:45:00,19.901789,86.550063,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 22:50:00,19.880658,86.537122,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 22:55:00,19.859584,86.5241,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 23:00:00,19.838634,86.511252,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 23:05:00,19.817431,86.498302,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 23:10:00,19.796458,86.485496,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 23:15:00,19.77549,86.472451,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 23:20:00,19.754463,86.459614,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 23:25:00,19.733386,86.446724,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 23:30:00,19.712357,86.433656,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 23:35:00,19.691197,86.420864,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 23:40:00,19.670304,86.407876,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 23:45:00,19.649179,86.394857,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 23:50:00,19.628193,86.381925,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-07 23:55:00,19.60703,86.369083,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-08 00:00:00,19.586011,86.356184,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-08 00:05:00,19.564949,86.34328,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-08 00:10:00,19.544039,86.330378,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-08 00:15:00,19.522924,86.317277,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-08 00:20:00,19.501933,86.304386,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-08 00:25:00,19.480858,86.291467,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-08 00:30:00,19.459725,86.278535,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-08 00:35:00,19.438808,86.265682,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-08 00:40:00,19.417585,86.252758,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-08 00:45:00,19.396525,86.239818,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-08 00:50:00,19.375502,86.226844,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-08 00:55:00,19.354459,86.214032,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-08 01:00:00,19.333428,86.200951,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
219018000,2026-09-08 01:05:00,19.312536,86.188124,17.5,210.0,210.0,MAERSK MC-KINNEY,IMO9619907,OXMM,70,0,399,59,15.5,70,A
